#Instance dat_num .col .dat
queen8_8 unreachable_02 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_02.dat
queen8_8 unreachable_03 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_03.dat
queen8_8 unreachable_04 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_04.dat
queen8_8 unreachable_05 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_05.dat
queen8_8 unreachable_06 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_06.dat
queen8_8 unreachable_07 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_07.dat
queen8_8 unreachable_08 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_08.dat
queen8_8 unreachable_09 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_09.dat
queen8_8 unreachable_10 ../../benchmark/ds-reconf-230425/original/queen8_8.col ../../benchmark/ds-reconf-230425/original/queen8_8_unreachable_10.dat
queen9_9 reachable_01 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_01.dat
queen9_9 reachable_02 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_02.dat
queen9_9 reachable_03 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_03.dat
queen9_9 reachable_04 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_04.dat
queen9_9 reachable_05 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_05.dat
queen9_9 reachable_06 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_06.dat
queen9_9 reachable_07 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_07.dat
queen9_9 reachable_08 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_08.dat
queen9_9 reachable_09 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_09.dat
queen9_9 reachable_10 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_reachable_10.dat
queen9_9 unreachable_01 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_01.dat
queen9_9 unreachable_02 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_02.dat
queen9_9 unreachable_03 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_03.dat
queen9_9 unreachable_04 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_04.dat
queen9_9 unreachable_05 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_05.dat
queen9_9 unreachable_06 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_06.dat
queen9_9 unreachable_07 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_07.dat
queen9_9 unreachable_08 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_08.dat
queen9_9 unreachable_09 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_09.dat
queen9_9 unreachable_10 ../../benchmark/ds-reconf-230425/original/queen9_9.col ../../benchmark/ds-reconf-230425/original/queen9_9_unreachable_10.dat
sp001 reachable_01 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_01.dat
sp001 reachable_02 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_02.dat
sp001 reachable_03 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_03.dat
sp001 reachable_04 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_04.dat
sp001 reachable_05 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_05.dat
sp001 reachable_06 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_06.dat
sp001 reachable_07 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_07.dat
sp001 reachable_08 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_08.dat
sp001 reachable_09 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_09.dat
sp001 reachable_10 ../../benchmark/ds-reconf-230425/original/sp001.col ../../benchmark/ds-reconf-230425/original/sp001_reachable_10.dat
sp002 reachable_01 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_01.dat
sp002 reachable_02 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_02.dat
sp002 reachable_03 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_03.dat
sp002 reachable_04 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_04.dat
sp002 reachable_05 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_05.dat
sp002 reachable_06 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_06.dat
sp002 reachable_07 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_07.dat
sp002 reachable_08 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_08.dat
sp002 reachable_09 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_09.dat
sp002 reachable_10 ../../benchmark/ds-reconf-230425/original/sp002.col ../../benchmark/ds-reconf-230425/original/sp002_reachable_10.dat
sp003 reachable_01 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_01.dat
sp003 reachable_02 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_02.dat
sp003 reachable_03 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_03.dat
sp003 reachable_04 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_04.dat
sp003 reachable_05 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_05.dat
sp003 reachable_06 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_06.dat
sp003 reachable_07 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_07.dat
sp003 reachable_08 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_08.dat
sp003 reachable_09 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_09.dat
sp003 reachable_10 ../../benchmark/ds-reconf-230425/original/sp003.col ../../benchmark/ds-reconf-230425/original/sp003_reachable_10.dat
sp004 reachable_01 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_01.dat
sp004 reachable_02 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_02.dat
sp004 reachable_03 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_03.dat
sp004 reachable_04 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_04.dat
sp004 reachable_05 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_05.dat
sp004 reachable_06 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_06.dat
sp004 reachable_07 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_07.dat
sp004 reachable_08 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_08.dat
sp004 reachable_09 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_09.dat
sp004 reachable_10 ../../benchmark/ds-reconf-230425/original/sp004.col ../../benchmark/ds-reconf-230425/original/sp004_reachable_10.dat
sp005 reachable_01 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_01.dat
sp005 reachable_02 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_02.dat
sp005 reachable_03 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_03.dat
sp005 reachable_04 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_04.dat
sp005 reachable_05 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_05.dat
sp005 reachable_06 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_06.dat
sp005 reachable_07 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_07.dat
sp005 reachable_08 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_08.dat
sp005 reachable_09 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_09.dat
sp005 reachable_10 ../../benchmark/ds-reconf-230425/original/sp005.col ../../benchmark/ds-reconf-230425/original/sp005_reachable_10.dat
sp006 reachable_01 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_01.dat
sp006 reachable_02 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_02.dat
sp006 reachable_03 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_03.dat
sp006 reachable_04 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_04.dat
sp006 reachable_05 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_05.dat
sp006 reachable_06 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_06.dat
sp006 reachable_07 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_07.dat
sp006 reachable_08 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_08.dat
sp006 reachable_09 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_09.dat
sp006 reachable_10 ../../benchmark/ds-reconf-230425/original/sp006.col ../../benchmark/ds-reconf-230425/original/sp006_reachable_10.dat
